id,text,label
6440,oh man ! i loved gutterboard ! lol i was the mantis at that game xd lol ever have some kind of 'classic' moment while playing gutterboard ? ? i did lmbo yeh i wanted to make a career out of lit like dodgeball and stuff lol wow what a dreamer lol,0
6441,oh of course it works on everyone elses end lol awww thats right your fs biggest spammer lol,0
6442,oh something else i remember you and your family go camping ? ? mean maori mean ! ! ! what maori whanau does not go camping lol is camping as great over there as it is over here ? ? i love the summer for camping xd ok dont laugh but my style of camping is has to have toilets not this outback shizzle and well theres a gaming room and all that so yeh if it was in the woods with nothing but a dug up toilet count me out plastic as they come,0
6443,oh sorry how often u wash google then ? wtf are you on seriously are you on drugs ? ? lol,0
6444,oh speaking of robbing banks you seen set it off ? ? queen latifa jada pinkett smith ? ? if i ever robbed a bank i had like to go out the way queen latifa did xd in a hail of bullets whoop ! xd omg i love that movie havent seen it in ages though latifas the ishh d d,0
6445,oh thank you ppl yes i always did think my cousin was a whore no offense to her but thank you for clarifying that she is easier than a game of xando is and yes 479 as of lastnight is the number aww ahh i didnt get that question what one was that,1
6446,oh uhm so your mr was not completely wrong when he told you bomb lol what he should have said was nuclear bomb xd assuming that he did not already say that and you just said bomb instead of adding the nuclear lol lmfao i give up way to nuclearish for me lol,0
6447,oh wow that is awesome how long have u been living there for ? yes i'm from the states i used to live in new york but not anymore i now live in massachusetts which is 2 hours away from ny aww cool been living in australia for 12 years i think im originally from new zealand wow i wana come there one day the states that is just to see the sights,0
6448,oh ! i think koalas are friggin cute has one ever become stuck in a tree or something close to your house ? ? have you ever seen a real koala ? ? i have at the zoo it smelt bad i mean the enclosure did but you can take piks with them and snakes lizards so on d,0
6449,oh ! yes i love skylines oiiii ! wanna know why ? ? xd you know the game gran turismo right ? ? i ripped up when racing and using the skyline lmbo i even beat my uncle this one time and he had a corvette ! i gots skills xd lol lol gran trismo iloved that game as well lol skills alright lady lol,0
6450,oh ! what is your thoughts on politics o o ? ? i ca not stand them lol i do not understand that ish ! wow ! ! you lost me at thoughts lol yeh nah i dont follow save the trees save the whales d d,0
6451,ohhh i played netball up until i was 16 should have kept at it now i just play whenever what was your proudest moment while playing your sports ? ? being the player of the match most of the time when bitches werent bitching lol,0
6452,ohhh you and mr are heading to dubai eh ? ? can i stow away in your pocket xd ? ? dubai is meant to be great for shopping ! i think o o lol what do you find so appealing about dubai ? ? i hear theres great shopping as well sceanery good environment,0
6453,ohhhh asda ! you guys religious ? ? o o lol my step fambinos are yes you know the drinkin smoking ones lol,0
6454,ohm ohm homh ohmh omhohmmh mohmo hmohmoho mohomh ho mhomhomhmoohm ohmoh ho hmohmm ohmohm hoh chomp chomp chomp chomp chomp chomp chomp chomp chomp chomp chomp chomp chomp chomp chomp chomp,0
6455,oi have a good day ! i gonna go ! c ya ! oii wea u going o tay tay tay byee,0
6456,oi whats wrong ? sigh r r nothing im good just wish you didnt know me as good as you do to know that somethings up,0
6457,oiii i have no idea what optus or virgin boost are lol ahahaha they like telecom and voda,0
6458,oiiii lmbo you bought another cell because of your addiction to the net lmbo that is terrible i hope you know lol if cellphones did not exist and the entire worlds net was down for a week could you live through it lol ? ? well if the worlds net cut out i wouldnt feel so bad cause then i know im really not missing n e thing lol i know a sad excuse to get a new phone even though my old fone i got 4 months ago i think lol,0
6459,oiiiii i'm not trying to mess with the police lmbo ! i'm scared of them lmdbo ! maybe i will get my nephew to try lmbo ! lmfao didnt u see what happen on police 10 7 when that lil maori kid did that they put a scanner on him until he told the truth lmfao,0
6460,oiiiii i'm off to spam yahoo answers but i will be back to spam you a lil before i crash xd i needa get a life what about you ? ? lol lmfao ill join you in your life seems more interesting than miner lmfao,0
6461,ok let me get this straight so you are saying that your boyfriend is ? ? ? asian ? aha not chikety china chinese chicken,1
6462,ok cool ! ! haha how u anyways,0
6463,ok deep question since you dont plan on leaving oz would u want someone to seriously move there to live ? or jsut find someone who is there ? in the future i dont plan on moving from aussie cause for me its the land of greater opportunity i would want the one im with and love to move here and if for some reason they couldnt then i would make a move to him dd,0
6464,ok done ma love u d love you to babe,0
6465,ok grey goose wats that,0
6466,ok heres another problem i thought of my bff likes to vegg out in bed or on the couch and i like to throw parties n have ppl over do u think we can make it work ? will she pull down my fun routine ? did u explain to her your house rules and what you normally do im sure she would know when you have parties or that u have parties on the daily cause she would be attending them as well wouldnt she be ?,0
6467,ok i got news my bff might split up with her strange bf and she wants to move in n work for me is this a good idea ? or no ? advice pls well maybe seperate business and pleasure neva a good mix incase something goes wrong later on and not only will you lose a friend but you lose an employee if fir some reason she wants to slack off,0
6468,ok i got the q bck i saw the anons i been getting ima come and look my lady d,0
6469,ok im a lil upset my dad has had the same gf for 13 yrs now and he is cheating on her with some woman heart surgeon he met in mexico she is mexican i dont care that she is mexican but i hate that he is cheating ? ! what do i do ? tell his gf ? no ? no dont get involved you will just cause more of an argument by being involved and you may not know the full story best to talk to your dad and tell him how you feel and let him deal with it,0
6470,ok imma start asking u stuff since ur sleep and im bord p miss me p lmao s mish u muj i did and yeh about time u send me stuff without me beggin u for it lmao,0
6471,ok it will be hard on my iphone though see whai can do no wait till u get home but im off round lunch time gota do that exam,0
6472,ok it is 8am and i need a drink ! lol nah i'm still dancing though bachata ! ! ! lmao so early in the morning mind you i stopped drinking at like 9ish i think i cant member lol,0
6473,ok mrs flintst0ne is m i a for a few try not mis me to muj clarissa ok stop blowing up my inbox p wink wink lol abd bunz its a lil shay ! ! i just thought of what clarissa responce will be you said that last time and you were back the next day lmfao so thats why im saying m i a no taken a brake lol r r n e ways sexy ppl be good and play nicely d d,0
6474,ok nice to meet you shay i will spam you in a few minutes ok aww you spammed me your cool haha nice to meet you to,0
6475,ok pls tell me the best way to tell my dads gf he is cheating ? i dont like her very much i barely speak to her yet i think she shud know somehow but i doubt anyone will tell her wud sending her an anon letter be ok or no ? ahh maybe just stay out of it and if its bugging you that muj talk to ur dad and tell him what hes doing is wrong which he would already know and tell him you know whats going but you want him to say something to her dont send the letter cause you will make things harder for him,0
6476,ok so someone tday walkd upto me in a store and gave me their im not the kind of person to call a stranger r u ? wud u call some stranger u just met in a store bar corner of street etc ? ? have u ? no i havent unless i was desperate which i never am so no,0
6477,ok thanks i added you sweetie coolies i added you back cause u didnt add me,0
6478,ok this comes with a warning label first my cousin has slept with 479 men does this make her a whore slut ? is this number alot ? would she have been better to get them to pay since she basically gives it away to anyone she meets in a bar ? ? ur opinion ? wow didnt know there were 479 men in the world lol ok kidn sorry lolr r ok real answer im not one to judge people for real but she could be going through some deeper stuff than what you see and sleeping with these men is all she may no i dont think shes either maybe shes a lost soul wanting to found or understood but doesnt know how to express her self r r there is always reason behind what people do and say,0
6479,ok to be honest thats why i was wondering if u were upset honestly but pls dont worry i have no ill intent alby is also friends with prissy but that doesnt really make me jealous i just think we can all be friends your so nice n i enjoy ur answers ! aww lady your to funny not jelouz at all for real i dont mind o 0 haha chill chikie its cool he knows how it is d,0
6480,ok ! since i got 17 20 on the hsc exam under aussie history and civil sumin' sumin' yours should be no prob cool tell me when yah home ok and ill send you my stuff lol,0
6481,ok i realise people dont know that the canend meat i am refering to is spam and i was spamming you the answer is spam lol you these qs come in backwards so it spoiled the fun lol lmao i know but it was kinda funny i didnt laugh just smiled lmfao now im lauging lmao,0
6482,ok gonna go to bed nite nite,0
6483,ok i keep getting invites to spam but they dotn spam me back i know i got an invite to spam but i dont spam so mm,0
6484,ok if this deal works out with my friend i gonna give you my iphone its already jailbroken unlocked yeh u always say that though well im like 5 mins away from work beta go and show my boii some love cause i left him this morning i feel so bad now,0
6485,okay so what are your hobbies and interest ? beside bombarding people with questions lmao x d cars i really dont have anyh hobbies and like you said bombarding your inbox d d d,0
6486,okay im taking off to the airport in the morning talk to you tuesday coolies have fun,0
6487,okay well i hope you are ready for retardedness because that is what i feel like 'being' at the moment retarded how you feeling at the moment o o ? ? me im cool cause u gone be msgn me soon yay it 210 u late o okies ompa,0
6488,okies im out for the reast of the weekend so bee good and play nicely while im gone ok d d nite ppl have a good weekend mrsflintst0ne is now leaving the building goodbye,0
6489,okies my fellow followers going to bed now mwah mwah mwah play nice always me me,0
6490,omg have you ever tried to wrestle a polar bear o o ? ? i have and i kicked his butt xd but then he let me because he was not a polar bear just someone pretending to be a polar bear lol lol hmm i was going to say yes but he wasnt dressed as a polar bear so u have one up on me lady was that at rainbows end by any chance lmfao,0
6491,omg you guys do not have wendys o ohhhh no ! somebody call 911 ! oh hang on what is your guys emergency number p lol 000 yall lol i know even if u dial 111 it goes through lol,0
6492,omg awe why do not u call him instead ? lol it is ok i like your responses they always make me laugh where r u from btw ? i would call him but hes at school haha im in australia wbu i know you in the states mut where im guessing ny am i right ?,0
6493,omg i'm watching most haunted brit show and i seriously ca not believe people choose to mess with that stuff ever had some kind of 'paranormal supernatural' experience ? ? of the ghostly kind o o ? ? i havent but i love being freaked out lol,0
6494,omg i have been waiting an hour still waiting yeh thats ladies for yah you hould know you been doing it the lat few years now cant say its anything new now can u,0
6495,omg my answers got deleted ohhh noo what you mean where,0
6496,omg not in the dark they might my boomarang is a boomarang lmfao ! d lmao wow to much info on boomarangs lmao,0
6497,omg really wow how come your not sleeping yet ? lol lol waiting for my boii to get back on so i can talk to him and i cant sleep lol,0
6498,omg u gotta let me do ur hair lmao then uc an do minds i want a great cut nuffin gay either lmao u not touchn my hair boii so quit it lol yeh cru cut lmfao easy to manage,0
6499,omg u look so pretty wit chur beads on u kno that those ur jerry beads ? ? ? lolz lmfao yeh jerry wishes he had my beads p so do u as a matter of fact o lol mwahs,0
6500,omg what a surprise u havent get any questions from haters lol lmao hmm they must be sleeping give it time lol,0
6501,omg who sent all that stuff to you ? they sound mean i do not remember asking any of that hahahhahahahahhahhahhh well it was u and u hurt my feelings but watev lol im joking by the way lol,0
6502,omg ! omg ! omg ! spain wonnnnn ! ! ! ! ! ! ! ! im so happy lmao omg omg omg omg australia didnt lol,0
6503,omg ! ! ! ! ! ! ! ! ! ! u changed your name o o d yes i did u like,0
6504,omg i forgot to call my buddy today was his only day off too well i will text him later but if i went to visit him i would definitly had smoked but ididntr only drank today wow i wana slap u u promised that you wouldnt and whhen we talked last week u did didnt you and u said you didnt im mad at you now,0
6505,on my way to the doctor o o okies,0
6506,once a beater always a beater agree ? disagree i know someone that beat his wife senceless took her to move to another country for him to wake up and see that life is to short to be doing this and she is the most important women to him been together for 25 years married for 23 of those years he hasnt hit her in over 12 years,0
6507,one place u wish to be right now ? ? with you where you are where you lay,0
6508,one thing u find sexxi on a guy ? eyes and smile,0
6509,ooo gonna let me drive ur car right 100mph or something hehe d o no not mine lmao you will kill uourself u fool lol,0
6510,oooh i like yrou new pik its cuteeeeeeeeeeeeeeeee dd thanks boo boo hehe lmao,0
6511,ooooohhhhhhh ! ima gonna cum up behind u n stalk u ! bend ova grl n let me stalk u gud ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! hard stalking ! ! ! lmfao,0
6512,ooosh ! gayness ! you know you should be resting right ? ? lol you will probably recover quicker o o oh sucks have you been going into work sickly ? ? lol i havent been to work since last week but all good they hink i have swine flu or something lol,0
6513,opens eyes eyes r open,0
6514,opps back at it again lolz spam time jaja p lmao babe 2 questions is not spam not hurry up and spam me holy y lol imm come see u in a min ok,0
6515,or it it suppose to be love is a strange thing ? yes love is strange and works in mysterious ways d if its ment tp happen it will but you have to identify if its love and not lust big difference,0
6516,or the annoying back driver ? nope not me hate the back i always say i get backseat car sick so they give me the fron lol,0
6517,orange juice or kool aid ? orange juice,0
6518,ouch ! o o you just got buttfucked ! slappppppppped and you just been pimped slapped,1
6519,owww you said you were going to be my accomplice and help me rob your bank what a matapiko girl p lol have you ever thought about robbing the bank lol ? ? i have just for the fun of it though and not for the money lol lol neva thought of robbing the bank lmfao and yes you have to take the fall for it ill have a keep sake for you when you get out p jokes girls all the way p,0
6520,pardon me i had the notion that you might be of asian ? yes yes yes yes yes to wateva u have to say yes,0
6521,peopel know you call me ? should i post it or dont ? i wont lmao well the deal is u post err thing you get member lol post it post it post it lol,0
6522,phahaha neon does not suit you hahaha wat would u know,0
6523,pick one coke pepsi tea coffee water or orange juice coke,0
6524,pink wow if its pink then ull jus owe me big time again ma p lmao why u get to pull the shots ? ? nah ahh we share k,0
6525,pirates or ninjas ? ninjas,0
6526,pizza or pasta ? pasta yummmm,0
6527,please stop spamming for right nw i have 1000 in my inbox thanks ! lmao i havent spammed you but ok lol,0
6528,please take this http www jefgray com category pop psychology dont cheat and look at the meanings till your completly done my answers are on my fs if u wanna know them ok let me do this when i get home from work d,0
6529,pls ask stuff back ty cuz im guna say nite nite real soon lol i will later on nite,0
6530,prefer city life or the outback im a city girl d,0
6531,pronouce coupon as q pons or coo pons koo ponz lol,0
6532,pub bar or club ? which one would you go to ? club ! ! !,0
6533,puppie love lust or love ? all the above,0
6534,r are you stalking me ? r lmao yes i am o 0,0
6535,r have you ever broken one ? r r yeah i dont mean to,0
6536,r u afraid of the sun or do u love it ? i personally love it i love the sun,0
6537,r u going to answer this if i ask ? yeah why not ?,0
6538,r u ignoring me now ? do i ever ignor lmao,0
6539,r u needy ? u need my help ? im needy need my boiis attention 110,0
6540,r u on ? well come to see who was on,0
6541,r u spam questions fan ? im both but im trying to get back into the spamledge ways i havent done it in a long time so yes ill be over to spamledge you soon thanks for the questions lol really made me think so early in the morning,0
6542,r u the queen of hearts no i dont believe i am apparently i just brake them,0
6543,r u upset with me ? lol why would i be mad at u ?,0
6544,r ur parents divorced ? still together ? remarried ? dead ? how does that make u feel ? my parents are still so muj in love for the longest eva time its gross lol kiding i want a relationship like theirs no kidding,0
6545,r what is that canned meat that hawaiians love to eat ? lmao s p a m,0
6546,ranch or ketchup ketchup tomatoe sauce lmao,0
6547,rate the song airplanes ? like the jello song ?,0
6548,ready to get owned ppp l by u yes d,0
6549,red or blue ? blue,0
6550,remember on seinfeld the close talker do u know anyone in real life who always talks closely ? like right in ur face ? ur opinion on this ? lmao no i dont know anyone like that i guess i would be pretty annoyed at it but lmao yeh,0
6551,right hand or left had ? right,0
6552,roasted duck breast with grand marnier and orange sauce served with sweet mashed potatoes medley rice and string beans accompanied by small salad with cherry tomatoes and french dressing soup fresh baked walnut bread coffee or tea and sorbet for desse sounds yum is that your menu today ? yummoo,0
6553,rough passionate sex or slow passionate sex ? both passionate then the good stuff later lol,0
6554,rwar rwar rawr rawr rwar rwar rwar nom nom nom nom nom nom nom nom,0
6555,saddest day of your life ? mine was losing a friend when did you lose your friend ? fs isnt updating properly,0
6556,safe to say you got the balls in the relationship ? not true its a two way street,0
6557,same question do you have any piercings ? i do not tounge ears and belly button,0
6558,save the ? ? ? ? the trees save the whales lol,0
6559,seems i have a severe case of chronic butt acne now what ? clearasil,0
6560,shake it for daddy or daddy is home ? both awsum songs,0
6561,shay join the party babe ! no worries hun its all cool ok i admit im a lil flipped tnite but still no worries aww maybe another day hun at work right now and wana answer my spam thank you,0
6562,shay you being serious 91 questions in my inbox lmao your funny how are you ? wtf not 91 u doosh maybe 50 but member those other ones i was telling you about have you seen them yet ?,0
6563,sheesh lindsay lohan is only guna end up serving 14 days fair ? not fair at all if was u or me we will get the full 90 days,0
6564,shelia or shay omg shay lmao,0
6565,shemar moore is sexxii as hell d,0
6566,shhhhhhh r do not be using my real name i do not want shay to know i am still here lol lmao aww shh shay might find out hole up yells shay brandons onlin now lmao sorry gabe i had to do it lmao,0
6567,shoot how had you and the mr get that pic taken together lol ? ? and that doubleyouw person is right you guys are cute if i tell you i have to kill you aww thank uu,0
6568,shoot i feel like i'm going to desert you in about 10 minutes lol so i can go and spam my mr spectacular a little how many people do you spam on here ? ? lol only my contacts now that you have made the list ill be spamming you as well lmfao o dessert me thanks lady mean maori mean lol,0
6569,shoot i saw your questions in p s i should have answered them lol see if i can scab me some best answers lmbo if i answered your questions would you give me best answer regardless of whether i gave a best answer or not lmbo ? ? yes clarissa if mista aint answerd which he dont ! ! answer n e ways so yeh prolly,0
6570,shoot i'm friggin dying slowly here and it is only 9 30pm lol i feel tired and my eyes are starting to feel heavy when do you start to sort of 'run out of energy' ? ? as soon as i walk through the door then i help my brother with his kids like shower and stuff he feeds them and whatever then i shower then go to bed,0
6571,should i go buy some vodka then ? yeh let have vodka ii feel madori though wow i cant believe im still at work,0
6572,should i go run and run till i pass out no you shouldnt,0
6573,si ti es como el mundo si el sol d i like thats cute d,0
6574,sick is that why you been m i a ? ? gayness flu or summin ? ? and awww glad you are online too how long you on for ? ? im here till my parents get home sike i cant stay out of the house that long lol m i a is bout right n my phone pissn me off,0
6575,sigh i feel you,0
6576,sigh sigh,0
6577,sigh what are you sighn for now ? ?,0
6578,sigh hows life ? ? life is good what about you i had this long story that i typed up just for you then it kinda went all broken all ov a sudden but thats ok,0
6579,since your an aussie do you rope walabies in your free time well im not aussie i just live here and no i dont lol,1
6580,size of the boat or the motion in the ocean ? ocean motion,0
6581,skype ? ebuddy non,0
6582,slang bastard ? dude wheres my car p,0
6583,sleep in the nude ? lol yes kinda lol,0
6584,sleepy time nite i cant sleep,0
6585,smh sorry about asking why you were anonymous my computer was asking weird was not showing me who was asking me questions or sending me responses alright aww yeah cause i deactivated and just re activated sorry,0
6586,smoke ? drink ? drugs ? which is worse ? i have no idea smoking and drugs,0
6587,snap you know those nerd lollies ? ? my baby 5 year old nephew spilled a whole box of them yesterday and we spent almost 20 minutes picking them up one by one lmbo ever done something like that ? ? maybe actually played 52 pickup ? ? lol lmfao yeh i play when im the one flicking the cards on the floor and making them pik them all up lol,0
6588,snap ! ! its 6 49 you work lol well we going night ride tonight you coming ? i have a passenger gor you cause tanya dont wana go so chill if you want a passenger i got one chill ill be there maybe nah u know i dont like rolling with no one else but my sister egg so nah its cool dont need one and if she not coming then chill imm not either cant be botherd really what you doin on here ?,0
6589,so do you think online relationships can work ? ? i like to think they can i think they can if you put the time and effort into it anything can work mind over matter d d,0
6590,so i do not know how many questions i have asked you but i feel like i have been asking for ages lol when is the next time you plan on asking questions in yahoo answers ? ? i will answer them xd or if i'm feeling 'kind' i will star and answer them xd lol youll star and answer cause your cool like that p ahhh maybe later i gota step my game up abit,0
6591,so i'm not sure if my questions are coming through my end is messing up like you would not believe i do not know what it is so uhm i'm not ignoring you lol i'm just having formspring problems or something stupid thing ! hahaha algud lady hope mines fixd today sik of my phone lol,0
6592,so yeah fs is mess up on my end no feeds come through and updates dont match with what is posted i think i will give up it really doesnt like me welll its working fne on my end,0
6593,so a new school year is coming up pretty soon what are you looking forward to ? aww man i wish i was still in school but im not so i looked forward to the new kids that come in,0
6594,so are you really ready for that trip to mars ? lol i hope so there is no turning back p will marvin be there is he is ill be there to lol might do a round trip to venus im not sure yet lol,0
6595,so i ca not believe people ask you if you are chinese lol i do not see it p lol but you are lucky because i get asked if i'm indian o o from india o o and i can see why lmbo ! do you think i look indian o o ? ? lol i was going to say iraqian morelike p shizzle i dont know how to spell n e ways u catch my drift right ? ? lol chinese i dont see it either maybe its my hair who knows,0
6596,so i still ca not see your background for some reason o o just the blue wonder if that is formspring being retarded or my end fcuking up whatchu think ? ? hmm everyone else can i think its just you lady,0
6597,so tell me waht happens next ? i dont know im still trying to figure that part out,0
6598,so the cockroach is slang for a person from new south wales lmao what since when what why how huh,0
6599,so the other side of the car is held up by guys witha stick ? nopes its on bricks,0
6600,so this canned meat is like ham but not spam ?,0
6601,so u know spanish ? no i dont getting there though,0
6602,so uhm how do you turn a raisin into a cucumber o o ? ? hydroponics lmfao,0
6603,so wahts the newsr ? mexico had a huge storm is all i know,0
6604,so we got into a hugh fight both drunk she crying her friend is pissed cuz her bf wo not pick her up he rather drink with a coworker that he hates she bailed no cab in sight no bus told me it is over so i walked and phone was dead but whateva i know talk to me on msn if you wana im here for a lil while,0
6605,so whats ur opinion on voyeurism ? any u r interested in ? explain hmm is this like a peeping tom lol i dont know not one for it,0
6606,so when are u two are going to say i do ? ? when the times right,0
6607,so who won ? not australia thats for sure,0
6608,so you and gmac talk everyday ? yeh we talk everyday d,0
6609,so you and mr big forehead are dating now huh ? yes whats it to you,1
6610,so you asian ? want more asian in you ? ? ? ? ? ? ? 8 d yes im asian lol lmao,0
6611,so you think its possible to make a moment last forever ? yeah if it leaves an inprint on your heart then yes itll last for ever memories do last forever,0
6612,so how hard were you working to get all those beads not hard at all jerry helps out alot you know should try it lol,0
6613,sooooooooooo is your bf really asian ? aha,0
6614,soooooooooooooo you are saying that your bf is asian ? i think so,0
6615,sorry bat tre ree is dead now ! sad its batter ree for the millionth time lol,0
6616,sounds easy what do i need to study for ? esay ill give you my passwrod and user name you have an hr and a hlaf to do it multipul choice the 10 20 mins then the rest long n short answers,0
6617,spaghetti or fettucini alfredo ? spaghet,0
6618,spam me jeez later,0
6619,spamledge ? stolen d lmao wth ! ! i tm had that woow u really need to make ur own dictionary of words lil one lol,0
6620,spamm me ! sure thing,0
6621,spamm meee spam for spam,0
6622,speaking of cars did you crash at all while you were learning to drive ? ? and how come you had to teach yourself how to drive lol that is a bit sad lol lol yeh i reversed into a pole in onehunga lol,0
6623,speaking of league have you been following it lately ? ? i have not watched a game for about a year or something now the warriors annoy me that much lol but i'm hearty to them always lol no but guess what state of orgin is on tomorrow i think i hope at 7 30pm yehhh boi,0
6624,speaking of the swine flu were you one of the people who walked around with a mask on their face for like a month or something ? ? i was lmbo ! lmfao no way i was brathing all that crap in was suprised i didnt get it lol,0
6625,sugar or salt ? explain all things nice no thats suger and spice all things nice right ?,0
6626,suki suki five dolla for da eggrow hi 5,0
6627,sup lol hii,0
6628,super powers you wish you had ? aww being shays super enough lol,0
6629,sydney ? is where shay lives ovsly its great hehe,0
6630,take care where are u going ?,0
6631,tell me a joke any joke make me laugh i like to laugh do you like to laugh ? ? a man walks up to the bar with an ostrich behind him and as he sits the bartender asks for their order r r the man says i will have a beer and turns to the ostrich what is yours ? i will have a beer too says the ostrich r the bartender pours the beer and says that will be 3 40 please and the man reaches into his pocket and pays with the exact change for payment r r the next day the man and the ostrich come again and the man says i will have a beer and the ostrich says i will have the same once again the man reaches into his pocket and pays with exact change r r this became a routine until late one evening the two enter again the usual ? asks the bartender well it is close to last call so i will have a large scotch says the man same for me says the ostrich that will be 7 20 says the bartender once again the man pulls exact change out of his pocket and places it on the bar r r the bartender ca not hold back his curiosity any longer excuse me sir how do you manage to always come up with the exact change out of your pocket every time ? r r well says the man several years ago i was cleaning the attic and i found this old lamp when i rubbed it a genie appeared and offered me two wishes my first wish was that if i ever needed to pay for anything i just put my hand in my pocket and the right amount of money will be there r r that is brilliant ! says the bartender most people would wish for a million dollars or something but you will always be as rich as you want for as long as you live ! that is right ! whether it is a gallon of milk or a rolls royce the exact money is always there says the man r r that is fantastic ! says the bartender you are a genius ! oh one other thing sir what is with the ostrich ? r r the man replies oh my second wish was for a chick with long legs,0
6632,tell me about something you would happily do again ? id happily do school again miss school,0
6633,tell me about something you have achieved ? everything i begin i tend to achieve in,0
6634,tell me to stop if i am ever out of line lmao yeh it will never happen and you know that ask me anything you like,0
6635,thank you ! for having my back always d,0
6636,that 15 yr old lol spam4spam the one you spamed yesterday and she still aint spammed you bak lol,0
6637,thats a great pic thanks lol aww u talking about yours yeah it is,0
6638,the answer is on my page ! haha what are you talking about,0
6639,the average person spend 20000 seconds kissing did u know that yes i new that ause u just told me i spend 10 seonds kissing my nieces a day d,0
6640,the doctor told me i have rickets do you know a cure ? ahhh milk vitamins lol let me google it and get back to yah ok lol,0
6641,the dp is awesome i love it,0
6642,the drinking ones ! i know them ! i'm related to some of them o o lol you and me we might be cousins o o lol lmfao last name ? ?,0
6643,the first thing i remember is sonny bill and vin diesel lol vin diesel is isex' personified o o and sonny bill pisses me off lol you are a storms fan huh ? ? scandalous club p lol welcome to the club lol warriors were scandalous back in 2006 o sunny is my sexy hmm all clubs are scadaluzz sum more than others p,0
6644,the flowers that mistaflistone got me were beautiful ! ! ! aww he makes me be more in love with him awww hes sooo sweet aint he,0
6645,the french kiss or australian kiss got me suspended ! hahaha what was majority ?,0
6646,the old shay would have found that funni but oh well ahh yeah ok,0
6647,the pain is hard and realr no its not its ok chill now k,0
6648,the ranger jerkers yes,0
6649,the world could be a much better place if only people could just get along,0
6650,then you gotta hear this and read the lyrics i cry to this look what happens on the end http www youtube com watch ? v 5pqiqrnze44 thats crazy soo sad though why did i shed a tear ?,0
6651,there are 24 hours in a day and 24 beers in a case coincidence ? lmao r very considering it only an hr to polish the ba k lol,0
6652,there sweet and delicioso ! i had to climd the tree though i was drunk again too ! ! ! ! ! ! ! lmao omg drink driving and txtn you dork ima slap you lol,1
6653,there was this girl who i was kind of 'friends' with who did not like emily so was spreading some rumours about her said she was really a man lmbo anyway emily heard that it was this girl and barged into our class one day continue lol she is a man sings like one to p,1
6654,there is a guy on a wheelchair that is willing to fight a bully for you and the bully beats him retardedly do u stand up for him ? yes of course why not,0
6655,there is a guy with a machate and he only gives you two choices which are cut anything that is inbetween your legs or slash out your throat which would you choose ? throat,0
6656,these were all yesterday i know last night they were but i logged out member,0
6657,they guy at the liqueur store alsways share with me stuff and i hang out there sometimes awwww yahhh lol okies im still lost aww mm yeh still lost now come and find me lol,0
6658,they have a high on the best country to live in the world too really ididnt know that lol,0
6659,things can and will be arrange if it came to such a decsion ma p dont be mea,0
6660,this canned meat is in a blue can rectangular with snap top spam ?,0
6661,this is the sadest day of my life i lost a friend some one who knows me all for what ? no i really wana delete these questions but i wont,0
6662,this one time when i was walking through a park a magpie attacked me lol have you ever been attacked by a bird ? ? have you ever been attacked by anything ? ? dog cat etcetera etcetera nope havent been attacked by anything but my sister lol does that count hmm i hope so,0
6663,three letters i hate b r b ok ill just say s o s next time and plus that was your fault cause you said something and i did and couldnt log back in,0
6664,time for ma dum quesitons x wats turns u on ? lol not dum at all ahh its silly apart from drinking and the emotions that follow id say drawing on my back or tickling my back then kissing my back of the neck or breathing on my neck is a turn on,0
6665,to the anon ta mere est le chien et mange ma merde !,0
6666,to you get upset quick ? yeah you know that to example today,0
6667,to you whats the best thing about austraila ? ill have to say the beaches all year round they are spunky dd,0
6668,told ya imma spam rape ur page lmao o o guess u was half asleep cause u sent this one twice lol,0
6669,told ya imma spam rape ur page lmao o o lmao yeh yeh was u half asleep doing it as well lol,0
6670,too wise you are too wise you be i see you are too wise for me r r d d nice ill send you another one later lol,0
6671,trankilla uuuu love u sike ! lol no reall luv ya p sike ! ! ! ! ! ! ! ! ! i know you love you but try love me lmao trankilla ! lmao wow thats sad hahaa,0
6672,trankilllllaaa u of course ill carry u but ud owe me again and ur in dept allreadyyyy lmao nah im no really ause a promise is a promise u dont wana go braken promises now do u d d,0
6673,travel by car or travel by flight car by far,0
6674,ttyl bye bye take care kk bye nancy,0
6675,u are ma shay for todos los diassssss ! 3 run to google types in translation o no match d nw u know how it goes englih translation was going on d,0
6676,u asian grl ? ? ? ? ? ? ? ? ? ? ? yes im chinese lol ! !,0
6677,u betta give me that vid of u dancingg im not playing hehe pr lmao yeh yeh ill c u just impatient,0
6678,u can call me ? calls out tttreeeeblla d,0
6679,u cant talk to me on msn ? why ? ?,0
6680,u didnt mention anything after i didnt cause i logged out thats why,0
6681,u find little kids annoying ? i dont no i dont i love them,0
6682,u hold mi happiness d awww u make me smile lmao u know how many times i had to type smile in properly lol,0
6683,u just ate hitlers fingers mixed with colata from dounkin donuts u00a0u had no idea this happened until u went 2 ur recent doctors appointment he informed u of these findings what do u do ? sue dunkin donuts for what they worth lol,0
6684,u just won a 500 giftcard for bestbuy whatcha guna buy ? ? ? ? ? ? ? whats best buy is it food ? ok if its a food shop ill buy chocolate hmm and cause i love a certain guy smell ill get that as well dd love itr r now if its a clothes shop i dont need clothes or shoes i have plenty until i see something i like ddr r appliences maybe another laptop,0
